...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,Year,Geography,dem_stand,rep_stand,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index,district_id
1539,2024,Texas,TX,FALSE,TX-05,107712,192185,299897,Ruth Torres,Lance Gooden,False,True,24043.31,393366.05,299897,35.91633127373732,64.08366872626269,24043.31,393366.05,417409.36,5.760127180665044,94.23987281933496,0,0,0,0,5,-13.624612738200383,-16.068639394307148,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,56.87865065301568,4.510824215490488,20.237204549076964,15.646687105635715,0.17963791147488725,22.62,FALSE,FALSE,FALSE,TRUE,0,1,-14.235619402227076,West South Central,0,0,2024,TX-05,Ruth Torres,Lance Gooden,33.179065137436226,0,0,0,34.96126214558459,35.91633127373732,1.5469888302772687,0,0.9550691281527293,-0.9550691281527293,-0.6173729954996191,TRUE,TRUE,337,TX05
1540,2024,Texas,TX,FALSE,TX-06,98319,188119,286438,John Love III,Jake Ellzey,False,True,133773.65,5190701.36,286438,34.32470552091552,65.67529447908449,133773.65,5190701.36,5324475.010000001,2.5124289201988383,97.48757107980114,0,0,0,0,6,-14.401812796180032,-17.35044512248915,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,55.40142485947713,2.8950966446157396,23.56641024983378,15.522326810125934,0.2633878983618654,24.21,FALSE,FALSE,FALSE,TRUE,0,1,-15.13897087775731,West South Central,0,0,2024,TX-06,John Love III,Jake Ellzey,6.312299079051501,0,0,0,33.66521370195797,34.32470552091552,1.584700757829901,0,0.6594918189575552,-0.6594918189575552,-0.41616173633984205,TRUE,TRUE,338,TX06
1541,2024,Texas,TX,FALSE,TX-07,149820,94651,244471,Lizzie Fletcher,Caroline Kane,True,False,921386.5,167381.55,244471,61.28334240053013,38.71665759946988,921386.5,167381.55,1088768.05,84.62651893578251,15.373481064217486,0,0,0,0,7,12.801794778533896,14.602695880474975,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,35.65484943010378,18.537776342294716,21.445691992554377,21.948654092968304,0.1104944200317884,49.05,FALSE,FALSE,TRUE,FALSE,1,0,13.252020054019166,West South Central,0,0,2024,TX-07,Lizzie Fletcher,Caroline Kane,7161.647707188356,0,0,0,62.28068048151867,61.28334240053013,1.5392279480804847,100,0.9973380809885413,0.9973380809885413,0.647946967330138,TRUE,TRUE,339,TX07
1542,2024,Texas,TX,FALSE,TX-08,108754,233423,342177,Laura Jones,Morgan Luttrell,False,True,45787.73,1152415.02,342177,31.78296612571856,68.21703387428144,45787.73,1152415.02,1198202.75,3.821367460557072,96.17863253944292,0,0,0,0,8,-16.038054253313625,-17.754184130815347,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,54.75125133405938,6.0291302205584225,24.180155741773376,12.64479203218833,0.2009043422610011,31.52,FALSE,FALSE,FALSE,TRUE,0,1,-16.467086722689054,West South Central,0,0,2024,TX-08,Laura Jones,Morgan Luttrell,14.602849268604405,0,0,0,30.079108799152717,31.78296612571856,1.452869809923917,0,1.703857326565842,-1.703857326565842,-1.1727529300475097,TRUE,FALSE,340,TX08
1543,2024,Texas,TX,FALSE,TX-10,118280,221229,347818,Theresa Boisseau,Michael McCaul,False,True,67384.72,1464364.63,339509,34.83854625356029,65.16145374643972,67384.72,1464364.63,1531749.35,4.399200169401085,95.60079983059892,0,0,0,0,10,-11.821439608165017,-15.088812025856974,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,64.24696881476277,3.879881708117789,18.93643492619146,10.586273964990276,0.14600658710929965,39.52,FALSE,FALSE,FALSE,TRUE,0,1,-12.638282712588008,West South Central,0,0,2024,TX-10,Theresa Boisseau,Michael McCaul,19.352962130458533,0,0,0,35.00466858290748,34.83854625356029,1.5412325581546815,0,0.16612232934718918,0.16612232934718918,0.10778537506765852,TRUE,TRUE,341,TX10
1544,2024,Texas,TX,FALSE,TX-12,124154,215564,339718,Trey Hunt,Craig Goldman,False,False,13620.56,2308291.71,339718,36.54619419636286,63.45380580363713,13620.56,2308291.71,2321912.27,0.5866095879669045,99.4133904120331,0,0,0,0,12,-11.485239967360137,-14.645936723865937,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,63.03742315074972,3.552799955490027,18.949425543160764,11.854605391270482,0.1672601329735444,33.53,FALSE,FALSE,FALSE,FALSE,0,0,-12.275414156486589,West South Central,0,0,2024,TX-12,Trey Hunt,Craig Goldman,0.3441108086947015,0,0,0,36.35088000152648,36.54619419636286,1.5559795048197387,0,0.195314194836385,-0.195314194836385,-0.1255249148407082,TRUE,TRUE,342,TX12
1545,2024,Texas,TX,FALSE,TX-14,95875,210320,306195,Rhonda Hart,Randy Weber,False,True,23802.0,653898.12,306195,31.31174578291612,68.6882542170839,23802,653898.12,677700.12,3.512172906211084,96.48782709378892,0,0,0,0,14,-16.741229224053747,-15.888144718256214,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,59.163183832449576,2.558038237379901,20.09676339406244,16.099693654582044,0.20429027578287273,25.05,FALSE,FALSE,FALSE,TRUE,0,1,-16.527958097604362,West South Central,0,0,2024,TX-14,Rhonda Hart,Randy Weber,12.335358523123212,0,0,0,30.89918415253566,31.31174578291612,1.548522674550663,0,0.4125616303804591,-0.4125616303804591,-0.26642272480780604,TRUE,TRUE,343,TX14
1546,2024,Texas,TX,FALSE,TX-15,95965,127804,223769,Michelle Vallejo,Monica De La Cruz,False,True,1842671.53,5449445.09,223769,42.88574378041641,57.1142562195836,1842671.53,5449445.09,7292116.62,25.269364520942062,74.73063547905792,45,0.97,48,0.97,15,-3.724932545805501,5.750022583150091,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,21.55741253040534,1.2364288366758147,74.61991953434513,1.7387349181829967,0.1311796722046315,21.790000000000003,FALSE,FALSE,FALSE,TRUE,0,1,-1.356193763566603,West South Central,0,0,2024,TX-15,Michelle Vallejo,Monica De La Cruz,638.5407832922455,0.97,0.9848857801796105,3,42.60843156690267,42.88574378041641,1.4672066552411143,0,0.2773122135137456,-0.2773122135137456,-0.1890069217742018,TRUE,TRUE,344,TX15
1547,2024,Texas,TX,FALSE,TX-16,131391,89281,220828,Veronica Escobar,Irene Armendariz-Jackson,True,False,688375.63,60237.57,220672,59.54131017981439,40.45868982018562,688375.63,60237.57,748613.2,91.9534453840782,8.046554615921814,0,0,0,0,16,15.72098347724728,21.19716617118487,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,14.36045988952263,1.2853732357083636,79.31496039396269,3.563244798273916,0.2649059543906264,26.119999999999997,FALSE,FALSE,TRUE,FALSE,1,0,17.090029150731677,West South Central,0,0,2024,TX-16,Veronica Escobar,Irene Armendariz-Jackson,8455.436118002652,0,0,0,61.84513361184044,59.54131017981439,1.3980344982548787,100,2.30382343202605,2.30382343202605,1.6479017040722803,TRUE,FALSE,345,TX16
1548,2024,Texas,TX,FALSE,TX-17,97941,193101,291042,Mark Lorenzen,Pete Sessions,False,True,21108.56,591425.04,291042,33.651844063743376,66.34815593625663,21108.56,591425.04,612533.6000000001,3.4461064666493395,96.55389353335066,0,0,0,0,17,-13.710772027278402,-15.864595638839162,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,61.10747132339141,1.6055005259001391,19.508416172934385,14.86792292464223,0.18663257464417632,25.42,FALSE,FALSE,FALSE,TRUE,0,1,-14.249227930168592,West South Central,0,0,2024,TX-17,Mark Lorenzen,Pete Sessions,11.875649779482396,0,0,0,33.69246876131741,33.651844063743376,1.5504668845282137,0,0.04062469757403164,0.04062469757403164,0.026201589972296116,TRUE,TRUE,346,TX17
1549,2024,Texas,TX,FALSE,TX-18,151834,66810,218720,Sylvester Turner,Lana Centonze,False,False,546066.71,34224.5,218644,69.44347889720277,30.55652110279724,546066.71,34224.5,580291.21,94.10218534931798,5.897814650682026,0,0,0,0,18,22.336664667781346,25.8706299412,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,23.164553501391136,5.476634609924902,30.471219382937516,38.62329157474801,0.19936447316676165,26.88,FALSE,FALSE,FALSE,FALSE,0,0,23.220155986136007,West South Central,0,0,2024,TX-18,Sylvester Turner,Lana Centonze,8855.221287517395,0,0,0,69.93734375512005,69.44347889720277,1.5980221595595014,100,0.49386485791728774,0.49386485791728774,0.3090475654313972,TRUE,TRUE,347,TX18
1550,2024,Texas,TX,FALSE,TX-21,153765,263744,426423,Kristin Hook,Chip Roy,False,True,500223.61,2495623.47,417509,36.82914619804603,63.17085380195397,500223.61,2495623.47,2995847.08,16.697234426264508,83.3027655737355,0,0,0,0,21,-12.264329121187536,-15.864102403726548,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,65.16283823695336,1.935508492012398,27.033237982093432,3.504821763975815,0.12942105647403948,44.73,FALSE,FALSE,FALSE,TRUE,0,1,-13.16427244182229,West South Central,0,0,2024,TX-21,Kristin Hook,Chip Roy,278.79763748563266,0,0,0,36.34876270326171,36.82914619804603,1.545201617257629,0,0.48038349478431996,-0.48038349478431996,-0.31088725860699534,TRUE,TRUE,348,TX21
1551,2024,Texas,TX,FALSE,TX-22,127604,209285,336889,Marquette Greene-Scott,Troy Nehls,False,True,67348.52,418299.57,336889,37.8771642885342,62.1228357114658,67348.52,418299.57,485648.09,13.867761736692922,86.13223826330707,0,0,0,0,22,-10.398917788366916,-13.89980856892376,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,47.342665689099555,12.391610352359898,24.902195926424813,12.998042971273549,0.1562970667303222,44.81,FALSE,FALSE,FALSE,TRUE,0,1,-11.274140483506129,West South Central,0,1,2024,TX-22,Marquette Greene-Scott,Troy Nehls,192.31481558568427,0,0,0,37.66427882296834,37.8771642885342,1.5674274444904253,0,0.2128854655658614,-0.2128854655658614,-0.1358183859253983,TRUE,TRUE,349,TX22
1552,2024,Texas,TX,FALSE,TX-23,109373,180720,290093,Santos Limon,Tony Gonzales,False,True,20665.12,2300625.86,290093,37.70273670857277,62.29726329142723,20665.12,2300625.86,2321290.98,0.8902425494282495,99.10975745057176,0,0,0,0,23,-5.909841401760716,-3.2036781882690235,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,33.43456826892179,2.3555736689891917,57.70939956580009,4.192497903457141,0.3301565157417059,29.630000000000003,FALSE,FALSE,FALSE,TRUE,0,1,-5.233300598387793,West South Central,0,0,2024,TX-23,Santos Limon,Tony Gonzales,0.7925317968125093,0,0,0,38.0186575171332,37.70273670857277,1.5636811795248884,0,0.3159208085604277,0.3159208085604277,0.20203658693162607,TRUE,TRUE,350,TX23
1553,2024,Texas,TX,FALSE,TX-24,149518,227108,376626,Sam Eppler,Beth Van Duyne,False,True,1139074.63,892291.53,376626,39.69933037018156,60.30066962981844,1139074.63,892291.53,2031366.16,56.07431355457846,43.92568644542154,0,0,0,0,24,-8.540951711255623,-13.731067056978873,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,69.36430141215656,6.750709120082737,13.555220112394585,7.398232713059216,0.1403031155656611,52.8,FALSE,FALSE,FALSE,TRUE,0,1,-9.838480547686435,West South Central,0,0,2024,TX-24,Sam Eppler,Beth Van Duyne,3144.3286406171815,0,0,0,39.83806790259249,39.69933037018156,1.5599568876899121,0,0.13873753241092857,0.13873753241092857,0.08893677351326057,TRUE,TRUE,351,TX24
1554,2024,Texas,TX,FALSE,TX-26,138558,241096,388427,Ernest Lineberger III,Brandon Gill,False,False,77218.3,899780.23,379654,36.49586202173558,63.50413797826442,77218.3,899780.23,976998.53,7.903624993171689,92.0963750068283,0,0,0,0,26,-11.67883639847956,-17.262286252549707,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,64.74469657435652,7.779933665589112,14.90895654640782,9.793606819765834,0.17056419272703074,45.79,FALSE,FALSE,FALSE,FALSE,0,0,-13.074698861997096,West South Central,0,0,2024,TX-26,Ernest Lineberger III,Brandon Gill,62.467288032688174,0,0,0,36.33542297383219,36.49586202173558,1.607157158439467,0,0.16043904790339525,-0.16043904790339525,-0.0998278525910807,TRUE,TRUE,352,TX26
1555,2024,Texas,TX,FALSE,TX-27,94596,183980,278576,Tanya Lloyd,Michael Cloud,False,True,52054.67,576143.83,278576,33.95698121876974,66.04301878123026,52054.67,576143.83,628198.5,8.286341021189958,91.71365897881005,0,0,0,0,27,-13.632358826126726,-12.37546076431574,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,43.678921683552936,1.347534869628887,48.88294553232316,4.5039261019956935,0.16393324364195103,19.93,FALSE,FALSE,FALSE,TRUE,0,1,-13.31813431067398,West South Central,0,0,2024,TX-27,Tanya Lloyd,Michael Cloud,68.66344751945545,0,0,0,33.47715060771659,33.95698121876974,1.5480275954429663,0,0.4798306110531527,-0.4798306110531527,-0.3099625694436343,TRUE,TRUE,353,TX27
1556,2024,Texas,TX,FALSE,TX-28,125280,112018,237298,Henry Cuellar,Jay Furman,True,False,1261629.11,280085.73,237298,52.79437669091185,47.20562330908815,1261629.11,280085.73,1541714.84,81.83284465238721,18.16715534761279,0,0,0,0,28,1.2969171395566974,8.907245060568243,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,23.562969455980195,1.1532784680980348,68.5872236124426,5.22198249759306,0.1597099765361821,19.92,FALSE,FALSE,TRUE,FALSE,1,0,3.199499119809584,West South Central,1.3140622115903953,0,2024,TX-28,Henry Cuellar,Jay Furman,6696.6144639017375,0,0,0,52.50692305362274,52.79437669091185,1.5617241671702813,94.41000000000001,0.28745363728910434,-0.28745363728910434,-0.18406172058536255,TRUE,TRUE,354,TX28
1557,2024,Texas,TX,FALSE,TX-29,99379,52830,152209,Sylvia Garcia,Alan Garza,True,False,215469.14,6323.18,152209,65.2911457272566,34.7088542727434,215469.14,6323.18,221792.32,97.14905367327418,2.850946326725831,0,0,0,0,29,16.31611899668662,24.52480371194808,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,13.122266248134618,2.8894149127772346,64.87469767920547,17.942160242885812,0.15977975608501002,11.83,FALSE,FALSE,TRUE,FALSE,1,0,18.368290175501983,West South Central,0,0,2024,TX-29,Sylvia Garcia,Alan Garza,9437.938629612709,0,0,0,66.2917798718861,65.2911457272566,1.5437226716834813,100,1.000634144629501,1.000634144629501,0.6481955360144294,TRUE,TRUE,355,TX29
1558,2024,Texas,TX,FALSE,TX-31,126470,229087,355557,Stuart Whitlow,John Carter,False,True,108836.57,641743.21,355557,35.56954299873157,64.43045700126844,108836.57,641743.21,750579.78,14.500333328990026,85.49966667100996,0,0,0,0,31,-12.586727623516012,-17.100579423793064,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,65.45523997079945,3.913552790180466,19.506986061830467,7.772099893044497,0.15754715379522266,36.53,FALSE,FALSE,FALSE,TRUE,0,1,-13.715190573585277,West South Central,0,0,2024,TX-31,Stuart Whitlow,John Carter,210.25966665181897,0,0,0,35.57726444705169,35.56954299873157,1.5594073123332424,0,0.0077214483201188955,0.0077214483201188955,0.0049515275829800885,TRUE,TRUE,356,TX31
1559,2024,Texas,TX,FALSE,TX-32,140536,85941,232464,Julie Johnson,Darrell Day,False,False,1513181.22,111281.55,226477,62.05310031482225,37.94689968517774,1513181.22,111281.55,1624462.77,93.14963986524604,6.850360134753966,0,0,0,0,32,14.49250654599205,12.603498674994183,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,43.152807612924136,7.352245017326009,23.626911173434713,22.93807871709689,0.1988230516918895,39.07,FALSE,FALSE,FALSE,FALSE,0,0,14.020254578242584,West South Central,0,0,2024,TX-32,Julie Johnson,Darrell Day,8676.855407025036,0,0,0,62.455615339533615,62.05310031482225,1.5737283933054715,100,0.4025150247113629,0.4025150247113629,0.2557715971978603,TRUE,TRUE,357,TX32
1560,2024,Texas,TX,FALSE,TX-33,114289,51864,166153,Marc Veasey,Patrick Gillespie,True,False,624198.22,0,166153,68.78539659229746,31.21460340770254,624198.22,0,624198.22,100,0,0,0,0,0,33,23.032232922799885,25.61721455192974,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,21.904079990689343,5.984121281429793,45.1207602353977,24.923465386113964,0.23681454081761735,22.2,FALSE,FALSE,TRUE,FALSE,1,0,23.67847833008235,West South Central,0,0,2024,TX-33,Marc Veasey,Patrick Gillespie,10000,0,0,0,70.77684044457811,68.78539659229746,1.4315663177765774,100,1.9914438522806535,1.9914438522806535,1.391094375127269,TRUE,FALSE,358,TX33
1561,2024,Texas,TX,FALSE,TX-34,102780,97603,200383,Vicente Gonzalez,Mayra Flores,True,False,1562807.29,5765366.29,200383,51.29177624848416,48.708223751515845,1562807.29,5765366.29,7328173.58,21.326013541289505,78.6739864587105,48.99999800474167,2.91,45.99999800474167,2.91,34,5.577092687929621,17.701471623496595,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,11.353140551140935,0.6198351791604793,86.76241540746115,0.7610777967965358,0.10972941723250622,17.89,FALSE,FALSE,TRUE,FALSE,1,0,8.608187421821365,West South Central,0.7788007830714049,0,2024,TX-34,Vicente Gonzalez,Mayra Flores,454.7988535632633,2.91,1.705872210923198,-3,52.23354110695917,51.29177624848416,1.4365461525676868,93.8,0.9417648584750111,0.9417648584750111,0.6555757758229332,TRUE,TRUE,359,TX34
1562,2024,Texas,TX,FALSE,TX-35,170509,82610,253119,Greg Casar,Steven Wright,True,False,679817.98,440.81,253119,67.36317700370181,32.63682299629818,679817.98,440.81,680258.79,99.9351996612936,0.0648003387063914,0,0,0,0,35,20.77422475500609,21.348388255941764,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,35.566585147951955,3.01372582639221,45.67406351240378,13.029337713084203,0.10811005928907258,29.6,FALSE,FALSE,TRUE,FALSE,1,0,20.917765630240012,West South Central,0,0,2024,TX-35,Greg Casar,Steven Wright,9987.044131342616,0,0,0,68.53851805066657,67.36317700370181,1.5553872523817636,100,1.1753410469647605,1.1753410469647605,0.7556581456900598,TRUE,TRUE,360,TX35
1563,2024,Texas,TX,FALSE,TX-36,91009,206009,297018,Dayna Steele,Brian Babin,False,True,0,330048.27,297018,30.640903918281047,69.35909608171895,0,330048.27,330048.27,0,100,0,0,0,0,36,-18.26153859639516,-18.327824645585444,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,57.614140156381374,3.640559843054346,24.206948569450898,12.33426565271448,0.11229213259123973,23.45,FALSE,FALSE,FALSE,TRUE,0,1,-18.27811010869273,West South Central,0,0,2024,TX-36,Dayna Steele,Brian Babin,0,0,0,0,28.724473148315855,30.640903918281047,1.4462336849697621,0,1.9164307699651921,-1.9164307699651921,-1.3251183331449377,TRUE,FALSE,361,TX36
1564,2024,Texas,TX,FALSE,TX-37,252980,80366,340857,Lloyd Doggett,Jenny Garcia Sharon,True,False,677058.91,0.0,333346,75.89111613758676,24.108883862413222,677058.91,0,677058.91,100,0,0,0,0,0,37,24.636633200502693,23.259324224973604,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,60.1323147478612,7.087784930191772,22.720337469789843,6.895429978731342,0.12004504783238246,60.309999999999995,FALSE,FALSE,TRUE,FALSE,1,0,24.292305956620417,West South Central,0,0,2024,TX-37,Lloyd Doggett,Jenny Garcia Sharon,10000,0,0,0,76.63277966677613,75.89111613758676,1.3987205896178052,100,0.741663529189367,0.741663529189367,0.530244235120628,TRUE,TRUE,362,TX37
1565,2024,Texas,TX,FALSE,TX-38,127640,215030,342764,Melissa McDonough,Wesley Hunt,False,True,77625.64,1368341.65,342670,37.24866489625588,62.75133510374413,77625.64,1368341.65,1445967.2899999998,5.368422960660473,94.63157703933952,0,0,0,0,38,-11.460088703674408,-15.149465947537609,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,57.15426440585313,9.066291816753058,20.19347722103455,10.985250046368153,0.11284544274265187,49.8,FALSE,FALSE,FALSE,TRUE,0,1,-12.382433014640208,West South Central,0,0,2024,TX-38,Melissa McDonough,Wesley Hunt,28.819965084546556,0,0,0,36.63506172288946,37.24866489625588,1.5625055283869527,0,0.6136031733664211,-0.6136031733664211,-0.39270464149965106,TRUE,TRUE,363,TX38
1566,2024,Utah,UT,FALSE,UT-01,117319,230975,365895,Bill Campbell,Blake Moore,False,True,0.0,952219.03,348294,33.683899234554715,66.31610076544528,0,952219.03,952219.03,0,100,27.6,0.7,57.8,0.7,1,-12.643581810577828,-11.59969500821601,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,84.2289047666718,1.9644938688041156,10.04253745145182,1.0182179743214284,0.332562444537577,36.91,FALSE,FALSE,FALSE,TRUE,0,1,-12.382610109987374,Mountain,0,0,2024,UT-01,Bill Campbell,Blake Moore,0,0.7,0.8366600265340756,30.199999999999996,34.056074194925024,33.683899234554715,1.5793069606281933,0,0.37217496037030884,0.37217496037030884,0.23565713926966458,TRUE,TRUE,364,UT01
1567,2024,Utah,UT,FALSE,UT-02,121114,205234,353838,Nathaniel Woodward,Celeste Maloy,False,True,0,857462.82,326348,37.11191733977227,62.88808266022773,0,857462.82,857462.82,0,100,25.4,0.7,58.4,0.7,2,-11.169847553223365,-11.53914989408657,-0.8352436655714882,-16.17152089636,1,71.8,-16.17152089636,71.8,79.81344345112373,3.4340543289912673,12.395665405139788,1.1438226850694415,0.659672232902575,32.04,FALSE,FALSE,FALSE,TRUE,0,1,-11.262173138439168,Mountain,0,0,2024,UT-02,Nathaniel Woodward,Celeste Maloy,0,0.7,0.8366600265340756,33,36.75595607334252,37.11191733977227,1.5869717947135051,0,0.3559612664297518,-0.3559612664297518,-0.22430220096886674,TRUE,TRUE,365,UT02
