,poll_id_nate,question_id_538,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,partisan,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment,rv,all_adu,sponsor,population,v
11845,6069,19205.0,2012_Pres-R_WI,2012,WI,Pres-P,Pres-R,Marist College,183,,2012-03-27,740.0,Mitt Romney,REP,40.0,Rick Santorum,REP,33.0,11.0,7.0,2012-04-03,44.36,37.1,7.26,0.26,,1.0,-3.36623867539432,for NBC News,False,False,NBC News,LV,False
11846,9865,120700.0,2020_Pres-D_WI,2020,WI,Pres-P,Pres-D,Marquette University Law School,195,,2020-03-27,394.0,Joe Biden,DEM,62.0,Bernard Sanders,DEM,34.0,,28.0,2020-04-07,63.18,31.9,31.28,3.28,,1.0,-4.37745750883178,,False,False,,LV,False
11847,6064,19201.0,2012_Pres-R_MD,2012,MD,Pres-P,Pres-R,Rasmussen Reports,277,,2012-03-28,750.0,Mitt Romney,REP,45.0,Rick Santorum,REP,28.0,12.0,17.0,2012-04-03,49.26,28.72,20.54,3.54,,1.0,-1.64209567361713,,False,False,,LV,False
11848,6070,19217.0,2012_Pres-R_WI,2012,WI,Pres-P,Pres-R,Rasmussen Reports,277,,2012-03-29,717.0,Mitt Romney,REP,44.0,Rick Santorum,REP,34.0,7.0,10.0,2012-04-03,44.36,37.1,7.26,2.74,,1.0,-0.0264761839526386,,False,False,,LV,False
11849,7971,50420.0,2016_Pres-D_WI,2016,WI,Pres-P,Pres-D,Beacon Research/Shaw & Co. Research,103,,2016-03-29,860.0,Bernard Sanders,DEM,48.0,Hillary Rodham Clinton,DEM,43.0,,5.0,2016-04-05,56.7,43.13,13.57,8.57,,1.0,-1.15700341207675,for FOX News,False,False,FOX News,LV,False
11850,7972,50430.0,2016_Pres-D_WI,2016,WI,Pres-P,Pres-D,Loras College,171,,2016-03-29,416.0,Bernard Sanders,DEM,41.0,Hillary Rodham Clinton,DEM,47.0,,-6.0,2016-04-05,56.7,43.13,13.57,19.57,,0.0,9.36264420296923,,False,False,,LV,False
11851,7973,50407.0,2016_Pres-D_WI,2016,WI,Pres-P,Pres-D,Public Policy Polling,263,D,2016-03-29,720.0,Bernard Sanders,DEM,49.0,Hillary Rodham Clinton,DEM,43.0,,6.0,2016-04-05,56.7,43.13,13.57,7.57,,1.0,-2.60219359838915,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
11852,7981,50419.0,2016_Pres-R_WI,2016,WI,Pres-P,Pres-R,Beacon Research/Shaw & Co. Research,103,,2016-03-29,742.0,Ted Cruz,REP,42.0,Donald Trump,REP,32.0,19.0,10.0,2016-04-05,48.36,35.14,13.22,3.22,,1.0,-5.97097971634704,for FOX News,False,False,FOX News,LV,False
11853,7982,59632.0,2016_Pres-R_WI,2016,WI,Pres-P,Pres-R,Gravis Marketing/Kaplan Strategies,124,R,2016-03-29,761.0,Ted Cruz,REP,44.0,Donald Trump,REP,41.0,15.0,3.0,2016-04-05,48.36,35.14,13.22,10.22,,1.0,1.29336604903803,for unspecified Republican sponsor,False,False,unspecified Republican sponsor,LV,False
11854,7983,50429.0,2016_Pres-R_WI,2016,WI,Pres-P,Pres-R,Loras College,171,,2016-03-29,416.0,Ted Cruz,REP,38.0,Donald Trump,REP,31.0,18.0,7.0,2016-04-05,48.36,35.14,13.22,6.22,,1.0,-3.76580983129583,,False,False,,LV,False
11855,7984,50406.0,2016_Pres-R_WI,2016,WI,Pres-P,Pres-R,Public Policy Polling,263,D,2016-03-29,768.0,Ted Cruz,REP,38.0,Donald Trump,REP,37.0,17.0,1.0,2016-04-05,48.36,35.14,13.22,12.22,,1.0,3.68023349432574,for unspecified Democratic sponsor,False,False,unspecified Democratic sponsor,LV,False
11856,404,8741.0,2000_Pres-D_NY,2000,NY,Pres-P,Pres-D,Mason-Dixon Polling & Strategy,197,,2000-03-03,428.0,Al Gore,DEM,57.0,Bill Bradley,DEM,31.0,,26.0,2000-03-07,65.62,33.46,32.16,6.16,,1.0,0.789724540542357,,False,False,,LV,False
11857,405,8786.0,2000_Pres-D_NY,2000,NY,Pres-P,Pres-D,Quinnipiac University,267,,2000-03-03,282.0,Al Gore,DEM,60.0,Bill Bradley,DEM,32.0,,28.0,2000-03-07,65.62,33.46,32.16,4.16,,1.0,-2.545880805063,,False,False,,LV,False
11858,411,8747.0,2000_Pres-D_OH,2000,OH,Pres-P,Pres-D,Mason-Dixon Polling & Strategy,197,,2000-03-03,417.0,Al Gore,DEM,67.0,Bill Bradley,DEM,24.0,,43.0,2000-03-07,73.61,24.7,48.91,5.91,,1.0,1.25804456557997,,False,False,,LV,False
11859,412,8768.0,2000_Pres-D_OH,2000,OH,Pres-P,Pres-D,University of Cincinnati (Ohio Poll),346,,2000-03-03,373.0,Al Gore,DEM,72.0,Bill Bradley,DEM,25.0,,47.0,2000-03-07,73.61,24.7,48.91,1.91,,1.0,-3.86073375313122,,False,False,,LV,False
11860,456,8750.0,2000_Pres-R_NY,2000,NY,Pres-P,Pres-R,Mason-Dixon Polling & Strategy,197,,2000-03-03,374.0,George W. Bush,REP,45.0,John McCain,REP,44.0,3.0,1.0,2000-03-07,51.02,43.38,7.64,6.64,,1.0,1.28819019076257,,False,False,,LV,False
11861,457,8773.0,2000_Pres-R_NY,2000,NY,Pres-P,Pres-R,Quinnipiac University,267,,2000-03-03,270.0,George W. Bush,REP,48.0,John McCain,REP,39.0,7.0,9.0,2000-03-07,51.02,43.38,7.64,1.36,,1.0,-4.71654971257977,,False,False,,LV,False
11862,464,8752.0,2000_Pres-R_OH,2000,OH,Pres-P,Pres-R,Mason-Dixon Polling & Strategy,197,,2000-03-03,362.0,George W. Bush,REP,54.0,John McCain,REP,35.0,4.0,19.0,2000-03-07,57.99,36.98,21.01,2.01,,1.0,-4.26750537276811,,False,False,,LV,False
11863,465,8769.0,2000_Pres-R_OH,2000,OH,Pres-P,Pres-R,University of Cincinnati (Ohio Poll),346,,2000-03-03,407.0,George W. Bush,REP,61.0,John McCain,REP,36.0,2.0,25.0,2000-03-07,57.99,36.98,21.01,3.99,,1.0,-2.20671999408586,,False,False,,LV,False
11864,3758,2924.0,2008_Pres-D_OH,2008,OH,Pres-P,Pres-D,American Research Group,9,,2008-03-03,600.0,Hillary Rodham Clinton,DEM,56.0,Barack Obama,DEM,42.0,,14.0,2008-03-04,53.49,44.84,8.65,5.35,,1.0,1.72843373729353,,False,False,,LV,False
11865,3796,2922.0,2008_Pres-D_TX,2008,TX,Pres-P,Pres-D,American Research Group,9,,2008-03-03,600.0,Hillary Rodham Clinton,DEM,50.0,Barack Obama,DEM,47.0,,3.0,2008-03-04,50.88,47.39,3.49,0.49,,1.0,-2.61249723644181,,False,False,,LV,False
11866,3816,2921.0,2008_Pres-R_OH,2008,OH,Pres-P,Pres-R,American Research Group,9,,2008-03-03,600.0,John McCain,REP,59.0,Mike Huckabee,REP,28.0,9.0,31.0,2008-03-04,54.56,32.41,22.15,8.85,,1.0,2.5221856491065,,False,False,,LV,False
11867,3843,2923.0,2008_Pres-R_TX,2008,TX,Pres-P,Pres-R,American Research Group,9,,2008-03-03,600.0,John McCain,REP,57.0,Mike Huckabee,REP,33.0,7.0,24.0,2008-03-04,51.89,38.52,13.37,10.63,,1.0,4.21173544286316,,False,False,,LV,False
11868,6005,18890.0,2012_Pres-R_GA,2012,GA,Pres-P,Pres-R,Big Village,37,,2012-03-03,527.0,Newt Gingrich,REP,47.0,Mitt Romney,REP,24.0,15.0,23.0,2012-03-06,47.19,25.91,21.28,1.72,,1.0,-4.96518685156154,for CNN,False,False,CNN,LV,False
11869,6020,18889.0,2012_Pres-R_OH,2012,OH,Pres-P,Pres-R,Big Village,37,,2012-03-03,546.0,Mitt Romney,REP,32.0,Rick Santorum,REP,32.0,14.0,0.0,2012-03-06,37.96,36.95,1.01,1.01,,0.5,-4.39419701389808,for CNN,False,False,CNN,LV,False
11870,6021,18892.0,2012_Pres-R_OH,2012,OH,Pres-P,Pres-R,Quinnipiac University,267,,2012-03-03,753.0,Mitt Romney,REP,34.0,Rick Santorum,REP,31.0,15.0,3.0,2012-03-06,37.96,36.95,1.01,1.99,,1.0,-2.74144561726518,,False,False,,LV,False
11871,6034,18848.0,2012_Pres-R_TN,2012,TN,Pres-P,Pres-R,Rasmussen Reports,277,,2012-03-03,750.0,Rick Santorum,REP,34.0,Mitt Romney,REP,30.0,18.0,4.0,2012-03-06,37.35,28.24,9.11,5.11,,1.0,0.149763598444085,,False,False,,LV,False
11872,7856,50151.0,2016_Pres-D_MI,2016,MI,Pres-P,Pres-D,Mitchell Research & Communications,213,,2016-03-03,616.0,Bernard Sanders,DEM,37.0,Hillary Rodham Clinton,DEM,55.0,,-18.0,2016-03-08,50.59,49.14,1.45,19.45,,0.0,5.98361062643898,for Fox 2 News Detroit,False,False,Fox 2 News Detroit,LV,False
11873,7857,50122.0,2016_Pres-D_MI,2016,MI,Pres-P,Pres-D,YouGov,391,,2016-03-03,597.0,Bernard Sanders,DEM,44.0,Hillary Rodham Clinton,DEM,55.0,,-11.0,2016-03-08,50.59,49.14,1.45,12.45,,0.0,-4.94542343154337,for CBS News,False,False,CBS News,LV,False
11874,7844,50094.0,2016_Pres-R_KS,2016,KS,Pres-P,Pres-R,Trafalgar Group,338,R,2016-03-03,1060.0,Ted Cruz,REP,29.31,Donald Trump,REP,35.18,16.56,-5.87,2016-03-05,47.67,23.43,24.24,30.11,,0.0,22.0396747993325,for unspecified Republican sponsor,False,False,unspecified Republican sponsor,LV,False
11875,7849,50113.0,2016_Pres-R_LA,2016,LA,Pres-P,Pres-R,Gravis Marketing/Kaplan Strategies,124,R,2016-03-03,1356.0,Donald Trump,REP,48.0,Ted Cruz,REP,31.0,15.0,17.0,2016-03-05,41.45,37.83,3.62,13.38,,1.0,5.21105412740712,for unspecified Republican sponsor,False,False,unspecified Republican sponsor,LV,False
11876,7872,50110.0,2016_Pres-R_MI,2016,MI,Pres-P,Pres-R,Trafalgar Group,338,R,2016-03-03,1643.0,Donald Trump,REP,41.87,Ted Cruz,REP,20.45,18.14,21.42,2016-03-08,37.19,25.11,12.08,9.34,,1.0,4.24825996689421,for unspecified Republican sponsor,False,False,unspecified Republican sponsor,LV,False
11877,7873,50120.0,2016_Pres-R_MI,2016,MI,Pres-P,Pres-R,YouGov,391,,2016-03-03,637.0,Donald Trump,REP,39.0,Ted Cruz,REP,24.0,15.0,15.0,2016-03-08,37.19,25.11,12.08,2.92,,1.0,-3.54015318767108,for CBS News,False,False,CBS News,LV,False
11878,9084,80732.0,2018_House-GS_PA-18,2018,PA-18,House-G,House-GS,Gravis Marketing/Kaplan Strategies,124,,2018-03-03,911.0,Conor Lamb,DEM,42.0,Richard Saccone,REP,45.0,,-3.0,2018-03-13,49.86,49.53,0.33,3.33,-3.33,0.0,-0.337159783510518,,False,False,,LV,False
11879,9009,79833.0,2017_House-OS_GA-6,2017,GA-6,House-G,House-OS,SurveyUSA,325,,2017-03-30,503.0,Jon Ossoff,DEM,43.0,Karen Handel,REP,15.0,14.0,28.0,2017-04-18,48.12,19.77,28.35,0.35,-0.35,1.0,-4.16162560445256,for WXIA-TV,False,False,WXIA-TV,LV,False
11880,7988,50435.0,2016_Pres-D_NY,2016,NY,Pres-P,Pres-D,YouGov,391,,2016-03-31,718.0,Hillary Rodham Clinton,DEM,53.0,Bernard Sanders,DEM,43.0,,10.0,2016-04-19,58.03,41.97,16.06,6.06,,1.0,0.186603769948136,for CBS News,False,False,CBS News,LV,False
11881,7974,50434.0,2016_Pres-D_WI,2016,WI,Pres-P,Pres-D,YouGov,391,,2016-03-31,653.0,Bernard Sanders,DEM,49.0,Hillary Rodham Clinton,DEM,47.0,,2.0,2016-04-05,56.7,43.13,13.57,11.57,,1.0,1.86012428996269,for CBS News,False,False,CBS News,LV,False
11882,8002,50432.0,2016_Pres-R_NY,2016,NY,Pres-P,Pres-R,YouGov,391,,2016-03-31,657.0,Donald Trump,REP,52.0,John Richard Kasich,REP,20.0,21.0,32.0,2016-04-19,60.16,25.08,35.08,3.08,,1.0,-3.26726100382521,for CBS News,False,False,CBS News,LV,False
11883,7985,50431.0,2016_Pres-R_WI,2016,WI,Pres-P,Pres-R,YouGov,391,,2016-03-31,675.0,Ted Cruz,REP,43.0,Donald Trump,REP,37.0,18.0,6.0,2016-04-05,48.36,35.14,13.22,7.22,,1.0,-1.61874995794748,for CBS News,False,False,CBS News,LV,False
11884,381,117870.0,2000_Pres-D_CT,2000,CT,Pres-P,Pres-D,SurveyUSA,325,,2000-03-04,493.0,Al Gore,DEM,51.0,Bill Bradley,DEM,30.0,,21.0,2000-03-07,57.19,42.81,14.38,6.62,,1.0,0.855786143176789,,False,False,,LV,False
11885,383,117872.0,2000_Pres-D_GA,2000,GA,Pres-P,Pres-D,SurveyUSA,325,,2000-03-04,476.0,Al Gore,DEM,78.0,Bill Bradley,DEM,19.0,,59.0,2000-03-07,83.82,16.18,67.64,8.64,,1.0,-2.77200588179515,,False,False,,LV,False
11886,389,8739.0,2000_Pres-D_MA,2000,MA,Pres-P,Pres-D,University of Massachusetts (Amherst),354,,2000-03-04,400.0,Al Gore,DEM,57.0,Bill Bradley,DEM,31.0,,26.0,2000-03-07,61.42,38.2,23.22,2.78,,1.0,-3.06493093125129,,False,False,,LV,False
11887,406,8729.0,2000_Pres-D_NY,2000,NY,Pres-P,Pres-D,Zogby Analytics,395,,2000-03-04,338.0,Al Gore,DEM,58.0,Bill Bradley,DEM,28.0,,30.0,2000-03-07,65.62,33.46,32.16,2.16,,1.0,-3.16336556915795,,False,False,,LV,False
11888,413,117874.0,2000_Pres-D_OH,2000,OH,Pres-P,Pres-D,SurveyUSA,325,,2000-03-04,510.0,Al Gore,DEM,62.0,Bill Bradley,DEM,19.0,,43.0,2000-03-07,73.61,24.7,48.91,5.91,,1.0,2.21559344689527,,False,False,,LV,False
11889,414,8733.0,2000_Pres-D_OH,2000,OH,Pres-P,Pres-D,Zogby Analytics,395,,2000-03-04,408.0,Al Gore,DEM,68.0,Bill Bradley,DEM,21.0,,47.0,2000-03-07,73.61,24.7,48.91,1.91,,1.0,-2.65472156589008,,False,False,,LV,False
11890,424,117871.0,2000_Pres-R_CT,2000,CT,Pres-P,Pres-R,SurveyUSA,325,,2000-03-04,507.0,John McCain,REP,46.0,George W. Bush,REP,41.0,,5.0,2000-03-07,49.04,46.62,2.42,2.58,,1.0,-3.40042884542207,,False,False,,LV,False
11891,425,117880.0,2000_Pres-R_CT,2000,CT,Pres-P,Pres-R,Zogby Analytics,395,,2000-03-04,400.0,John McCain,REP,38.0,George W. Bush,REP,45.0,,-7.0,2000-03-07,49.04,46.62,2.42,9.42,,0.0,3.66315083314912,,False,False,,LV,False
11892,429,117873.0,2000_Pres-R_GA,2000,GA,Pres-P,Pres-R,SurveyUSA,325,,2000-03-04,624.0,George W. Bush,REP,64.0,John McCain,REP,27.0,,37.0,2000-03-07,66.93,27.84,39.09,2.09,,1.0,-5.49353792075885,,False,False,,LV,False
11893,430,117882.0,2000_Pres-R_GA,2000,GA,Pres-P,Pres-R,Zogby Analytics,395,,2000-03-04,400.0,George W. Bush,REP,56.0,John McCain,REP,27.0,,29.0,2000-03-07,66.93,27.84,39.09,10.09,,1.0,3.49871358499571,,False,False,,LV,False
11894,435,8748.0,2000_Pres-R_MA,2000,MA,Pres-P,Pres-R,University of Massachusetts (Amherst),354,,2000-03-04,400.0,John McCain,REP,60.0,George W. Bush,REP,29.0,3.0,31.0,2000-03-07,64.9,31.89,33.01,2.01,,1.0,-2.93300261749238,,False,False,,LV,False
11895,436,8735.0,2000_Pres-R_MA,2000,MA,Pres-P,Pres-R,Zogby Analytics,395,,2000-03-04,404.0,John McCain,REP,59.0,George W. Bush,REP,31.0,3.0,28.0,2000-03-07,64.9,31.89,33.01,5.01,,1.0,-1.17830282443426,,False,False,,LV,False
11896,441,117884.0,2000_Pres-R_MD,2000,MD,Pres-P,Pres-R,Zogby Analytics,395,,2000-03-04,400.0,George W. Bush,REP,53.0,John McCain,REP,31.0,,22.0,2000-03-07,56.23,36.16,20.07,1.93,,1.0,-6.54106820835529,,False,False,,LV,False
11897,466,117877.0,2000_Pres-R_OH,2000,OH,Pres-P,Pres-R,SurveyUSA,325,,2000-03-04,590.0,George W. Bush,REP,62.0,John McCain,REP,28.0,,34.0,2000-03-07,57.99,36.98,21.01,12.99,,1.0,9.26616468260963,,False,False,,LV,False
11898,467,8734.0,2000_Pres-R_OH,2000,OH,Pres-P,Pres-R,Zogby Analytics,395,,2000-03-04,409.0,George W. Bush,REP,57.0,John McCain,REP,31.0,3.0,26.0,2000-03-07,57.99,36.98,21.01,4.99,,1.0,-0.598455374361209,,False,False,,LV,False
11899,3849,138278.0,2008_House-GS_IL-14,2008,IL-14,House-G,House-GS,SurveyUSA,325,,2008-03-04,517.0,Bill Foster,DEM,52.0,James D. Oberweis,REP,45.0,,7.0,2008-03-08,52.53,47.47,5.06,1.94,1.94,1.0,-2.600359669766,for Roll Call,False,False,Roll Call,LV,False
11900,6044,18935.0,2012_Pres-R_AL,2012,AL,Pres-P,Pres-R,Capital Survey Research Center,44,,2012-03-04,510.0,Rick Santorum,REP,21.6,Newt Gingrich,REP,21.0,31.2,0.6,2012-03-13,35.02,29.75,5.27,4.67,,0.0,-3.28966144690718,for Alabama Education Association,False,False,Alabama Education Association,LV,False
11901,6006,18886.0,2012_Pres-R_GA,2012,GA,Pres-P,Pres-R,American Research Group,9,,2012-03-04,600.0,Newt Gingrich,REP,44.0,Mitt Romney,REP,24.0,19.0,20.0,2012-03-06,47.19,25.91,21.28,1.28,,1.0,-5.01312398476138,,False,False,,LV,False
11902,6007,18885.0,2012_Pres-R_GA,2012,GA,Pres-P,Pres-R,InsiderAdvantage,243,,2012-03-04,751.0,Newt Gingrich,REP,47.0,Mitt Romney,REP,21.0,18.0,26.0,2012-03-06,47.19,25.91,21.28,4.72,,1.0,-0.248136361414898,,False,False,,LV,False
11903,6008,151523.0,2012_Pres-R_GA,2012,GA,Pres-P,Pres-R,Landmark Communications/Rosetta Stone Communications,751,,2012-03-04,901.0,Newt Gingrich,REP,44.0,Mitt Romney,REP,23.0,17.0,21.0,2012-03-06,47.19,25.91,21.28,0.28,,1.0,-5.77750979920058,,False,False,,LV,False
11904,6009,18877.0,2012_Pres-R_GA,2012,GA,Pres-P,Pres-R,Public Policy Polling,263,,2012-03-04,728.0,Newt Gingrich,REP,47.0,Mitt Romney,REP,24.0,19.0,23.0,2012-03-06,47.19,25.91,21.28,1.72,,1.0,-4.19061356754151,,False,False,,LV,False
11905,6010,18879.0,2012_Pres-R_GA,2012,GA,Pres-P,Pres-R,Rasmussen Reports,277,,2012-03-04,750.0,Newt Gingrich,REP,37.0,Mitt Romney,REP,27.0,18.0,10.0,2012-03-06,47.19,25.91,21.28,11.28,,1.0,6.30592522269757,,False,False,,LV,False
11906,6022,18878.0,2012_Pres-R_OH,2012,OH,Pres-P,Pres-R,American Research Group,9,,2012-03-04,600.0,Mitt Romney,REP,35.0,Rick Santorum,REP,28.0,18.0,7.0,2012-03-06,37.96,36.95,1.01,5.99,,1.0,1.20430929339241,,False,False,,LV,False
11907,6023,18882.0,2012_Pres-R_OH,2012,OH,Pres-P,Pres-R,Merriman River Group,207,,2012-03-04,832.0,Mitt Romney,REP,38.0,Rick Santorum,REP,33.0,18.0,5.0,2012-03-06,37.96,36.95,1.01,3.99,,1.0,-0.667056334838384,,False,False,,LV,False
11908,6024,18875.0,2012_Pres-R_OH,2012,OH,Pres-P,Pres-R,Public Policy Polling,263,,2012-03-04,666.0,Mitt Romney,REP,37.0,Rick Santorum,REP,36.0,15.0,1.0,2012-03-06,37.96,36.95,1.01,0.01,,1.0,-5.12198528524131,,False,False,,LV,False
11909,6025,18880.0,2012_Pres-R_OH,2012,OH,Pres-P,Pres-R,Rasmussen Reports,277,,2012-03-04,750.0,Mitt Romney,REP,31.0,Rick Santorum,REP,32.0,13.0,-1.0,2012-03-06,37.96,36.95,1.01,2.01,,0.0,-1.95390042697006,,False,False,,LV,False
11910,6026,18891.0,2012_Pres-R_OH,2012,OH,Pres-P,Pres-R,Suffolk University,323,,2012-03-04,500.0,Mitt Romney,REP,33.0,Rick Santorum,REP,37.0,16.0,-4.0,2012-03-06,37.96,36.95,1.01,5.01,,0.0,-0.292638480599295,,False,False,,LV,False
11911,6035,18876.0,2012_Pres-R_TN,2012,TN,Pres-P,Pres-R,Public Policy Polling,263,,2012-03-04,525.0,Rick Santorum,REP,34.0,Mitt Romney,REP,29.0,27.0,5.0,2012-03-06,37.35,28.24,9.11,4.11,,1.0,-1.34808228057797,,False,False,,LV,False
11912,6036,18883.0,2012_Pres-R_TN,2012,TN,Pres-P,Pres-R,We Ask America,376,,2012-03-04,1023.0,Rick Santorum,REP,29.0,Mitt Romney,REP,30.0,29.0,-1.0,2012-03-06,37.35,28.24,9.11,10.11,,0.0,6.3229571439019,,False,False,,LV,False
11913,7889,50166.0,2016_Pres-D_FL,2016,FL,Pres-P,Pres-D,Big Village,37,,2016-03-04,264.0,Hillary Rodham Clinton,DEM,61.0,Bernard Sanders,DEM,34.0,,27.0,2016-03-15,64.44,33.28,31.16,4.16,,1.0,-3.96373911811623,for CNN,False,False,CNN,LV,False
11914,7890,50170.0,2016_Pres-D_FL,2016,FL,Pres-P,Pres-D,Tarrance Group,333,,2016-03-04,449.0,Hillary Rodham Clinton,DEM,64.0,Bernard Sanders,DEM,26.0,,38.0,2016-03-15,64.44,33.28,31.16,6.84,,1.0,0.570110379146143,for Univision | The Washington Post,False,False,Univision | The Washington Post,LV,False
11915,7899,50148.0,2016_Pres-D_IL,2016,IL,Pres-P,Pres-D,Repass,268,,2016-03-04,600.0,Hillary Rodham Clinton,DEM,67.0,Bernard Sanders,DEM,25.0,,42.0,2016-03-15,50.56,48.61,1.95,40.05,,1.0,29.4500558693188,for Chicago Tribune,False,False,Chicago Tribune,LV,False
11916,7914,50167.0,2016_Pres-D_OH,2016,OH,Pres-P,Pres-D,Big Village,37,,2016-03-04,294.0,Hillary Rodham Clinton,DEM,63.0,Bernard Sanders,DEM,33.0,,30.0,2016-03-15,56.12,43.13,12.99,17.01,,1.0,9.17902560575156,for CNN,False,False,CNN,LV,False
11917,7930,50164.0,2016_Pres-R_FL,2016,FL,Pres-P,Pres-R,Big Village,37,,2016-03-04,313.0,Donald Trump,REP,40.0,Marco Rubio,REP,24.0,19.0,16.0,2016-03-15,45.72,27.04,18.68,2.68,,1.0,-4.74501235845494,for CNN,False,False,CNN,LV,False
11918,7931,50179.0,2016_Pres-R_FL,2016,FL,Pres-P,Pres-R,Tarrance Group,333,,2016-03-04,450.0,Donald Trump,REP,38.0,Marco Rubio,REP,31.0,19.0,7.0,2016-03-15,45.72,27.04,18.68,11.68,,1.0,5.38521172871612,for Univision | The Washington Post,False,False,Univision | The Washington Post,LV,False
11919,7946,50147.0,2016_Pres-R_IL,2016,IL,Pres-P,Pres-R,Repass,268,,2016-03-04,600.0,Donald Trump,REP,32.0,Ted Cruz,REP,22.0,18.0,10.0,2016-03-15,38.8,30.23,8.57,1.43,,1.0,-4.38923297736536,for Chicago Tribune,False,False,Chicago Tribune,LV,False
11920,7958,50165.0,2016_Pres-R_OH,2016,OH,Pres-P,Pres-R,Big Village,37,,2016-03-04,359.0,John Richard Kasich,REP,35.0,Donald Trump,REP,41.0,15.0,-6.0,2016-03-15,46.95,35.87,11.08,17.08,,0.0,6.85900929697608,for CNN,False,False,CNN,LV,False
11921,458,8728.0,2000_Pres-R_NY,2000,NY,Pres-P,Pres-R,Zogby Analytics,395,,2000-03-05,632.0,George W. Bush,REP,46.0,John McCain,REP,41.0,2.0,5.0,2000-03-07,51.02,43.38,7.64,2.64,,1.0,-0.658484976313252,,False,False,,LV,False
11922,3851,2913.0,2008_Pres-D_MS,2008,MS,Pres-P,Pres-D,Rasmussen Reports,277,,2008-03-05,816.0,Barack Obama,DEM,53.0,Hillary Rodham Clinton,DEM,39.0,,14.0,2008-03-11,61.14,36.7,24.44,10.44,,1.0,4.14514752450863,,False,False,,LV,False
11923,7891,50162.0,2016_Pres-D_FL,2016,FL,Pres-P,Pres-D,Quinnipiac University,267,,2016-03-05,511.0,Hillary Rodham Clinton,DEM,62.0,Bernard Sanders,DEM,32.0,,30.0,2016-03-15,64.44,33.28,31.16,1.16,,1.0,-5.4833735418433,,False,False,,LV,False
11924,7892,50146.0,2016_Pres-D_FL,2016,FL,Pres-P,Pres-D,SurveyUSA,325,,2016-03-05,823.0,Hillary Rodham Clinton,DEM,61.0,Bernard Sanders,DEM,30.0,,31.0,2016-03-15,64.44,33.28,31.16,0.16,,1.0,-5.51345648121224,for Bay News 9 | News 13,False,False,Bay News 9 | News 13,LV,False
11925,7858,50115.0,2016_Pres-D_MI,2016,MI,Pres-P,Pres-D,American Research Group,9,,2016-03-05,400.0,Bernard Sanders,DEM,36.0,Hillary Rodham Clinton,DEM,60.0,,-24.0,2016-03-08,50.59,49.14,1.45,25.45,,0.0,7.57133764911624,,False,False,,LV,False
11926,7859,50134.0,2016_Pres-D_MI,2016,MI,Pres-P,Pres-D,Monmouth University,215,,2016-03-05,302.0,Bernard Sanders,DEM,42.0,Hillary Rodham Clinton,DEM,55.0,,-13.0,2016-03-08,50.59,49.14,1.45,14.45,,0.0,-4.22142090480635,,False,False,,LV,False
11927,7907,50181.0,2016_Pres-D_NC,2016,NC,Pres-P,Pres-D,National Research,225,,2016-03-05,500.0,Hillary Rodham Clinton,DEM,57.0,Bernard Sanders,DEM,28.0,1.0,29.0,2016-03-15,56.35,42.25,14.1,14.9,,1.0,7.01363180741774,for Civitas Institute,False,False,Civitas Institute,LV,False
11928,7915,50139.0,2016_Pres-D_OH,2016,OH,Pres-P,Pres-D,Public Policy Polling,263,,2016-03-05,508.0,Hillary Rodham Clinton,DEM,56.0,Bernard Sanders,DEM,35.0,,21.0,2016-03-15,56.12,43.13,12.99,8.01,,1.0,1.0657169019004,,False,False,,LV,False
11929,7916,50163.0,2016_Pres-D_OH,2016,OH,Pres-P,Pres-D,Quinnipiac University,267,,2016-03-05,521.0,Hillary Rodham Clinton,DEM,52.0,Bernard Sanders,DEM,43.0,,9.0,2016-03-15,56.12,43.13,12.99,3.99,,1.0,-3.4475477660328,,False,False,,LV,False
11930,7932,50137.0,2016_Pres-R_FL,2016,FL,Pres-P,Pres-R,Monmouth University,215,,2016-03-05,403.0,Donald Trump,REP,38.0,Marco Rubio,REP,30.0,17.0,8.0,2016-03-15,45.72,27.04,18.68,10.68,,1.0,3.92471710929678,,False,False,,LV,False
11931,7933,50169.0,2016_Pres-R_FL,2016,FL,Pres-P,Pres-R,Quinnipiac University,267,,2016-03-05,657.0,Donald Trump,REP,45.0,Marco Rubio,REP,22.0,18.0,23.0,2016-03-15,45.72,27.04,18.68,4.32,,1.0,-1.87127127376528,,False,False,,LV,False
11932,7934,50145.0,2016_Pres-R_FL,2016,FL,Pres-P,Pres-R,SurveyUSA,325,,2016-03-05,937.0,Donald Trump,REP,42.0,Marco Rubio,REP,22.0,17.0,20.0,2016-03-15,45.72,27.04,18.68,1.32,,1.0,-4.39584081930797,for Bay News 9 | News 13,False,False,Bay News 9 | News 13,LV,False
11933,7935,50171.0,2016_Pres-R_FL,2016,FL,Pres-P,Pres-R,University of North Florida,360,,2016-03-05,752.0,Donald Trump,REP,36.0,Marco Rubio,REP,24.0,16.0,12.0,2016-03-15,45.72,27.04,18.68,6.68,,1.0,0.96113649434281,,False,False,,LV,False
